Constituency,Ac No,Const. Type,Cand Age,Cand Category,Cand Name,Gender,Cand Sl No,% of Vote Share,"""Candidate Count""",Total Votes (Overall),State Filter,Margin Bands,LOD: Cand Votes Polled,Cand Votes as % of Total Const Votes,winner count,Age Band,Candidate_Position (copy),Candidate_Position (group),Candidate Position,Count of Candidates (SNo),LOD: Const Votes Polled,Partyabbre,Partytype,Party Name,St Code,State,Total Votes Polled,Total Votes Polled (R),Year,Margin
Muhammadabad- Gohna (SC),355,SC,61,SC,Ram Bachan,Male,4,0.00%,Candidate Count,75831682,TRUE,Upto 100,2524,1%,0,61-70,7,Lost,7,1,182273,CPI,National,Communist Party of India,S24,Uttar Pradesh,2524,2524,2012,0
Belthara Road,357,SC,59,SC,Surya Bali,Male,4,0.02%,Candidate Count,75831682,TRUE,Upto 100,14706,9%,0,51-60,4,Lost,4,1,170951,BJP,National,Bharatiya Janata Party,S24,Uttar Pradesh,14706,14706,2012,0
Machhlishahr S.C.,369,SC,46,SC,Lal Ratnakar Nag,Male,4,0.01%,Candidate Count,75831682,TRUE,Upto 100,7418,4%,0,46-50,4,Lost,4,1,187208,INC,National,Indian National Congress,S24,Uttar Pradesh,7418,7418,2012,0
Chakia,383,SC,47,SC,Ram Dular,Male,4,0.00%,Candidate Count,75831682,TRUE,Upto 100,2469,1%,0,46-50,6,Lost,6,1,208752,CPM,National,Communist Party of India  (Marxist),S24,Uttar Pradesh,2469,2469,2012,0
Ajagara,385,SC,50,SC,Harinath,Male,4,0.03%,Candidate Count,75831682,TRUE,Upto 100,22855,12%,0,46-50,3,Lost,3,1,186214,BJP,National,Bharatiya Janata Party,S24,Uttar Pradesh,22855,22855,2012,0
Aurai,394,SC,38,SC,Rajdev,Male,4,0.01%,Candidate Count,75831682,TRUE,Upto 100,5196,3%,0,36-40,5,Lost,5,1,177308,INC,National,Indian National Congress,S24,Uttar Pradesh,5196,5196,2012,0
Chhanbey,395,SC,32,SC,Shashi Bhushan,Male,4,0.06%,Candidate Count,75831682,TRUE,Upto 100,47194,25%,0,31-35,2,Lost,2,1,185476,BSP,National,Bahujan Samaj Party,S24,Uttar Pradesh,47194,47194,2012,0
Khurja,70,SC,54,SC,Suresh Chand,Male,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,1093,1%,0,51-60,6,Lost,6,1,209860,CPM,National,Communist Party of India  (Marxist),S24,Uttar Pradesh,1093,1093,2012,0
Puranpur,129,SC,37,SC,Har Prasad,Male,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,2988,1%,0,36-40,9,Lost,9,1,223908,CPI,National,Communist Party of India,S24,Uttar Pradesh,2988,2988,2012,0
Kasta,143,SC,27,SC,Saurabh Singh Sonu,Male,5,0.08%,Candidate Count,75831682,TRUE,Upto 100,61677,32%,0,Upto 30,2,Lost,2,1,195511,BSP,National,Bahujan Samaj Party,S24,Uttar Pradesh,61677,61677,2012,0
Balamau,160,SC,37,SC,Surendra Kumar,Male,5,0.02%,Candidate Count,75831682,TRUE,Upto 100,13720,8%,0,36-40,3,Lost,3,1,177294,NCP,National,Nationalist Congress Party,S24,Uttar Pradesh,13720,13720,2012,0
Mohan,164,SC,52,SC,Ram Khelawan,Male,5,0.02%,Candidate Count,75831682,TRUE,Upto 100,18658,10%,0,51-60,5,Lost,5,1,184836,INC,National,Indian National Congress,S24,Uttar Pradesh,18658,18658,2012,0
Malihabad,168,SC,36,SC,Dr. Siddharth Shanker,Male,5,0.07%,Candidate Count,75831682,TRUE,Upto 100,53550,27%,0,36-40,3,Lost,3,1,201417,BSP,National,Bahujan Samaj Party,S24,Uttar Pradesh,53550,53550,2012,0
Mohanlalganj,176,SC,32,SC,Harsh Vardhan Shah Shyam,Male,5,0.02%,Candidate Count,75831682,TRUE,Upto 100,14983,7%,0,31-35,4,Lost,4,1,207523,INC,National,Indian National Congress,S24,Uttar Pradesh,14983,14983,2012,0
Kadipur,191,SC,35,SC,Rajesh Kumar Gautam,Male,5,0.02%,Candidate Count,75831682,TRUE,Upto 100,11929,6%,0,31-35,3,Lost,3,1,189281,INC,National,Indian National Congress,S24,Uttar Pradesh,11929,11929,2012,0
Mehroni,227,SC,53,SC,Ramesh Khatik,Male,5,0.05%,Candidate Count,75831682,TRUE,Upto 100,40576,15%,0,51-60,4,Lost,4,1,273239,INC,National,Indian National Congress,S24,Uttar Pradesh,40576,40576,2012,0
Koraon,265,SC,47,SC,Ramkripal,Male,5,0.05%,Candidate Count,75831682,TRUE,Upto 100,36982,20%,0,46-50,2,Lost,2,1,180517,CPM,National,Communist Party of India  (Marxist),S24,Uttar Pradesh,36982,36982,2012,0
Balrampur,294,SC,51,SC,Hanuman Prasad,Male,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,1440,1%,0,51-60,9,Lost,9,1,162653,NCP,National,Nationalist Congress Party,S24,Uttar Pradesh,1440,1440,2012,0
Mankapur,300,SC,36,SC,Vijay,Male,5,0.01%,Candidate Count,75831682,TRUE,Upto 100,5294,3%,0,36-40,4,Lost,4,1,156083,INC,National,Indian National Congress,S24,Uttar Pradesh,5294,5294,2012,0
Kapilvastu,303,SC,54,SC,Sri Ram Chauhan,Male,5,0.05%,Candidate Count,75831682,TRUE,Upto 100,41474,22%,0,51-60,2,Lost,2,1,190196,BJP,National,Bharatiya Janata Party,S24,Uttar Pradesh,41474,41474,2012,0
Khajani,325,SC,57,SC,Sant Prasad,Male,5,0.08%,Candidate Count,75831682,TRUE,5001-10000,57920,35%,1,51-60,1,Won,1,1,165073,BJP,National,Bharatiya Janata Party,S24,Uttar Pradesh,57920,48484,2012,"9,436"
Salempur,341,SC,50,SC,Satish,Male,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,3526,2%,0,46-50,6,Lost,6,1,141695,CPM,National,Communist Party of India  (Marxist),S24,Uttar Pradesh,3526,3526,2012,0
Muhammadabad- Gohna (SC),355,SC,48,SC,Shriram,Male,5,0.04%,Candidate Count,75831682,TRUE,Upto 100,28635,16%,0,46-50,3,Lost,3,1,182273,BJP,National,Bharatiya Janata Party,S24,Uttar Pradesh,28635,28635,2012,0
Machhlishahr S.C.,369,SC,50,SC,Dr.Vinod Kumar Nigam,Male,5,0.04%,Candidate Count,75831682,TRUE,Upto 100,26910,14%,0,46-50,3,Lost,3,1,187208,BJP,National,Bharatiya Janata Party,S24,Uttar Pradesh,26910,26910,2012,0
Kerakat S.C.,372,SC,32,SC,Sanjay Kumar,Male,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,1158,1%,0,31-35,11,Lost,11,1,208517,NCP,National,Nationalist Congress Party,S24,Uttar Pradesh,1158,1158,2012,0
Chakia,383,SC,40,SC,Shiv Tapasya,Male,5,0.02%,Candidate Count,75831682,TRUE,Upto 100,15381,7%,0,36-40,3,Lost,3,1,208752,BJP,National,Bharatiya Janata Party,S24,Uttar Pradesh,15381,15381,2012,0
Aurai,394,SC,60,SC,Heeralal,Male,5,0.01%,Candidate Count,75831682,TRUE,Upto 100,8041,5%,0,51-60,3,Lost,3,1,177308,BJP,National,Bharatiya Janata Party,S24,Uttar Pradesh,8041,8041,2012,0
Khurja,70,SC,50,SC,Horam Singh,Male,6,0.08%,Candidate Count,75831682,TRUE,Upto 100,61609,29%,0,46-50,2,Lost,2,1,209860,BSP,National,Bahujan Samaj Party,S24,Uttar Pradesh,61609,61609,2012,0
Koraon,265,SC,61,SC,Susheel Kumar Kanaujiya,Male,6,0.00%,Candidate Count,75831682,TRUE,Upto 100,1877,1%,0,61-70,10,Lost,10,1,180517,NCP,National,Nationalist Congress Party,S24,Uttar Pradesh,1877,1877,2012,0
Dhanaura,39,SC,53,SC,Jagram Singh,Male,1,0.04%,Candidate Count,75831682,TRUE,Upto 100,30637,16%,0,51-60,3,Lost,3,1,195722,RLD,State,Rashtriya Lok Dal,S24,Uttar Pradesh,30637,30637,2012,0
Khurja,70,SC,35,SC,Nandkishor Balmiki,Male,1,0.00%,Candidate Count,75831682,TRUE,Upto 100,2550,1%,0,31-35,4,Lost,4,1,209860,SP,State,Samajwadi Party,S24,Uttar Pradesh,2550,2550,2012,0
Iglas,77,SC,52,SC,Kanhaiya Lal,Male,1,0.04%,Candidate Count,75831682,TRUE,Upto 100,33416,18%,0,51-60,3,Lost,3,1,190630,SP,State,Samajwadi Party,S24,Uttar Pradesh,33416,33416,2012,0
Tundla,95,SC,38,SC,Akhlesh Kumar,Male,1,0.08%,Candidate Count,75831682,TRUE,Upto 100,60003,29%,0,36-40,2,Lost,2,1,207213,SP,State,Samajwadi Party,S24,Uttar Pradesh,60003,60003,2012,0
Kishani,109,SC,41,SC,Eng. Brajesh Katheriya,Male,1,0.10%,Candidate Count,75831682,TRUE,>20000,77113,50%,1,41-45,1,Won,1,1,153453,SP,State,Samajwadi Party,S24,Uttar Pradesh,77113,42063,2012,"35,050"
Bisauli,112,SC,35,SC,Ashutosh Maurya Urf Raju,Male,1,0.12%,Candidate Count,75831682,TRUE,>20000,89457,44%,1,31-35,1,Won,1,1,201813,SP,State,Samajwadi Party,S24,Uttar Pradesh,89457,46467,2012,"42,990"
Sidhauli,152,SC,28,SC,Manish Rawat,Male,1,0.10%,Candidate Count,75831682,TRUE,5001-10000,73714,37%,1,Upto 30,1,Won,1,1,201145,SP,State,Samajwadi Party,S24,Uttar Pradesh,73714,67083,2012,"6,631"
Balamau,160,SC,45,SC,Anil Verma,Male,1,0.09%,Candidate Count,75831682,TRUE,101-1000,67800,38%,1,41-45,1,Won,1,1,177294,SP,State,Samajwadi Party,S24,Uttar Pradesh,67800,67627,2012,173
Malihabad,168,SC,45,SC,Indal Kumar,Male,1,0.08%,Candidate Count,75831682,TRUE,2001-5000,62782,31%,1,41-45,1,Won,1,1,201417,SP,State,Samajwadi Party,S24,Uttar Pradesh,62782,60567,2012,"2,215"
Kaimganj,192,SC,42,SC,Ajit Kumar,Male,1,0.07%,Candidate Count,75831682,TRUE,>20000,56279,29%,1,41-45,1,Won,1,1,195490,SP,State,Samajwadi Party,S24,Uttar Pradesh,56279,34441,2012,"21,838"
Kannauj,198,SC,50,SC,Anil Kumar Dohre,Male,1,0.13%,Candidate Count,75831682,TRUE,>20000,95702,46%,1,46-50,1,Won,1,1,207534,SP,State,Samajwadi Party,S24,Uttar Pradesh,95702,50020,2012,"45,682"
Ghatampur,218,SC,72,SC,Indrajeet Kori,Male,1,0.07%,Candidate Count,75831682,TRUE,101-1000,50669,29%,1,>70,1,Won,1,1,177538,SP,State,Samajwadi Party,S24,Uttar Pradesh,50669,49969,2012,700
Bara,264,SC,44,SC,Dr.Ajay Kumar,Male,1,0.06%,Candidate Count,75831682,TRUE,2001-5000,46182,27%,1,41-45,1,Won,1,1,172634,SP,State,Samajwadi Party,S24,Uttar Pradesh,46182,42426,2012,"3,756"
Milkipur,273,SC,67,SC,Audhesh Prasad,Male,1,0.10%,Candidate Count,75831682,TRUE,>20000,73803,42%,1,61-70,1,Won,1,1,174707,SP,State,Samajwadi Party,S24,Uttar Pradesh,73803,39566,2012,"34,237"
Balrampur,294,SC,31,SC,Jagram Paswan,Male,1,0.06%,Candidate Count,75831682,TRUE,10001-20000,47120,29%,1,31-35,1,Won,1,1,162653,SP,State,Samajwadi Party,S24,Uttar Pradesh,47120,28858,2012,"18,262"
Mankapur,300,SC,72,SC,Babulal,Male,1,0.10%,Candidate Count,75831682,TRUE,>20000,78311,50%,1,>70,1,Won,1,1,156083,SP,State,Samajwadi Party,S24,Uttar Pradesh,78311,51141,2012,"27,170"
Khajani,325,SC,64,SC,Dashrath,Male,1,0.04%,Candidate Count,75831682,TRUE,Upto 100,30153,18%,0,61-70,3,Lost,3,1,165073,SP,State,Samajwadi Party,S24,Uttar Pradesh,30153,30153,2012,0
Salempur,341,SC,46,SC,Manbodh,Male,1,0.06%,Candidate Count,75831682,TRUE,10001-20000,47884,34%,1,46-50,1,Won,1,1,141695,SP,State,Samajwadi Party,S24,Uttar Pradesh,47884,31726,2012,"16,158"
Belthara Road,357,SC,55,SC,Gorakh Paswan,Male,1,0.08%,Candidate Count,75831682,TRUE,10001-20000,57363,34%,1,51-60,1,Won,1,1,170951,SP,State,Samajwadi Party,S24,Uttar Pradesh,57363,47066,2012,"10,297"
Machhlishahr S.C.,369,SC,46,SC,Jagdish Sonkar,Male,1,0.11%,Candidate Count,75831682,TRUE,>20000,82484,44%,1,46-50,1,Won,1,1,187208,SP,State,Samajwadi Party,S24,Uttar Pradesh,82484,58059,2012,"24,425"
Nehtaur,21,SC,62,SC,Munshi Ram,Male,2,0.04%,Candidate Count,75831682,TRUE,Upto 100,27397,17%,0,61-70,3,Lost,3,1,164385,RLD,State,Rashtriya Lok Dal,S24,Uttar Pradesh,27397,27397,2012,0
Dhanaura,39,SC,67,SC,Maikal Chandra,Male,2,0.07%,Candidate Count,75831682,TRUE,5001-10000,55545,28%,1,61-70,1,Won,1,1,195722,SP,State,Samajwadi Party,S24,Uttar Pradesh,55545,47916,2012,"7,629"
Hastinapur,45,SC,48,SC,Prabhu Dayal Balmiki,Male,2,0.06%,Candidate Count,75831682,TRUE,5001-10000,46742,25%,1,46-50,1,Won,1,1,184686,SP,State,Samajwadi Party,S24,Uttar Pradesh,46742,40101,2012,"6,641"
Khair,71,SC,47,SC,Guruvindar Singh,Male,2,0.01%,Candidate Count,75831682,TRUE,Upto 100,7682,4%,0,46-50,4,Lost,4,1,191685,SP,State,Samajwadi Party,S24,Uttar Pradesh,7682,7682,2012,0
Iglas,77,SC,64,SC,Triloki Ram,Male,2,0.09%,Candidate Count,75831682,TRUE,5001-10000,66146,35%,1,61-70,1,Won,1,1,190630,RLD,State,Rashtriya Lok Dal,S24,Uttar Pradesh,66146,57953,2012,"8,193"
Baldev,85,SC,39,SC,Anil Kumar,Male,2,0.01%,Candidate Count,75831682,TRUE,Upto 100,10149,5%,0,36-40,4,Lost,4,1,191087,SP,State,Samajwadi Party,S24,Uttar Pradesh,10149,10149,2012,0
Tundla,95,SC,64,SC,Om Prakash Diwakar,Male,2,0.01%,Candidate Count,75831682,TRUE,Upto 100,7313,4%,0,61-70,4,Lost,4,1,207213,RLD,State,Rashtriya Lok Dal,S24,Uttar Pradesh,7313,7313,2012,0
Puranpur,129,SC,66,SC,Peetam Ram,Male,2,0.10%,Candidate Count,75831682,TRUE,>20000,73847,33%,1,61-70,1,Won,1,1,223908,SP,State,Samajwadi Party,S24,Uttar Pradesh,73847,43009,2012,"30,838"
Mohan,164,SC,44,SC,Bhagwati Prasad,Male,2,0.04%,Candidate Count,75831682,TRUE,Upto 100,31194,17%,0,41-45,3,Lost,3,1,184836,SP,State,Samajwadi Party,S24,Uttar Pradesh,31194,31194,2012,0
Orai,221,SC,61,SC,Dayashankar,Male,2,0.09%,Candidate Count,75831682,TRUE,5001-10000,67298,28%,1,61-70,1,Won,1,1,237444,SP,State,Samajwadi Party,S24,Uttar Pradesh,67298,60165,2012,"7,133"
Naraini,234,SC,25,SC,Bharatlal Diwakar,Male,2,0.06%,Candidate Count,75831682,TRUE,Upto 100,47438,27%,0,Upto 30,2,Lost,2,1,173183,SP,State,Samajwadi Party,S24,Uttar Pradesh,47438,47438,2012,0
Zaidpur,269,SC,51,SC,Ramgopal,Male,2,0.10%,Candidate Count,75831682,TRUE,>20000,76869,34%,1,51-60,1,Won,1,1,227460,SP,State,Samajwadi Party,S24,Uttar Pradesh,76869,53828,2012,"23,041"
Dhanghata,314,SC,45,SC,Alagu Prasad Chauhan,Male,2,0.09%,Candidate Count,75831682,TRUE,10001-20000,66337,36%,1,41-45,1,Won,1,1,186620,SP,State,Samajwadi Party,S24,Uttar Pradesh,66337,51388,2012,"14,949"
Ramkola,335,SC,54,SC,Purnmasi Dehati,Male,2,0.07%,Candidate Count,75831682,TRUE,10001-20000,50861,30%,1,51-60,1,Won,1,1,168497,SP,State,Samajwadi Party,S24,Uttar Pradesh,50861,32295,2012,"18,566"
Mehnagar,352,SC,58,SC,Brij Lal Sonkar,Male,2,0.08%,Candidate Count,75831682,TRUE,10001-20000,60341,34%,1,51-60,1,Won,1,1,179611,SP,State,Samajwadi Party,S24,Uttar Pradesh,60341,49979,2012,"10,362"
Muhammadabad- Gohna (SC),355,SC,47,SC,Baijnath,Male,2,0.07%,Candidate Count,75831682,TRUE,2001-5000,52691,29%,1,46-50,1,Won,1,1,182273,SP,State,Samajwadi Party,S24,Uttar Pradesh,52691,49552,2012,"3,139"
Kerakat S.C.,372,SC,47,SC,Gulab Chand,Male,2,0.09%,Candidate Count,75831682,TRUE,10001-20000,67470,32%,1,46-50,1,Won,1,1,208517,SP,State,Samajwadi Party,S24,Uttar Pradesh,67470,57284,2012,"10,186"
Chhanbey,395,SC,48,SC,Bhai Lal Kol,Male,2,0.08%,Candidate Count,75831682,TRUE,10001-20000,57488,31%,1,46-50,1,Won,1,1,185476,SP,State,Samajwadi Party,S24,Uttar Pradesh,57488,47194,2012,"10,294"
Nagina,18,SC,45,SC,Manoj Kumar Paras,Male,3,0.11%,Candidate Count,75831682,TRUE,>20000,83997,46%,1,41-45,1,Won,1,1,182443,SP,State,Samajwadi Party,S24,Uttar Pradesh,83997,57451,2012,"26,546"
Nehtaur,21,SC,47,SC,Raj Kumar,Male,3,0.04%,Candidate Count,75831682,TRUE,Upto 100,31991,19%,0,46-50,2,Lost,2,1,164385,SP,State,Samajwadi Party,S24,Uttar Pradesh,31991,31991,2012,0
Khair,71,SC,49,SC,Bhagwati Prasad,Male,3,0.12%,Candidate Count,75831682,TRUE,>20000,93470,49%,1,46-50,1,Won,1,1,191685,RLD,State,Rashtriya Lok Dal,S24,Uttar Pradesh,93470,54696,2012,"38,774"
Agra Cantt.,87,SC,40,SC,Chander Sen (Taplu),Male,3,0.06%,Candidate Count,75831682,TRUE,Upto 100,45684,22%,0,36-40,3,Lost,3,1,208739,SP,State,Samajwadi Party,S24,Uttar Pradesh,45684,45684,2012,0
Sri Nagar,140,SC,52,SC,Ramsaran,Male,3,0.09%,Candidate Count,75831682,TRUE,>20000,69776,37%,1,51-60,1,Won,1,1,186261,SP,State,Samajwadi Party,S24,Uttar Pradesh,69776,37898,2012,"31,878"
Gopamau,157,SC,52,SC,Shyam Prakash,Male,3,0.09%,Candidate Count,75831682,TRUE,5001-10000,67430,37%,1,51-60,1,Won,1,1,183738,SP,State,Samajwadi Party,S24,Uttar Pradesh,67430,61227,2012,"6,203"
Jagdishpur,184,SC,34,SC,Vijay Kumar,Male,3,0.07%,Candidate Count,75831682,TRUE,Upto 100,50912,29%,0,31-35,2,Lost,2,1,172982,SP,State,Samajwadi Party,S24,Uttar Pradesh,50912,50912,2012,0
Auraiya,204,SC,47,SC,Madan Singh Alias Santosh,Male,3,0.08%,Candidate Count,75831682,TRUE,10001-20000,63477,36%,1,46-50,1,Won,1,1,173948,SP,State,Samajwadi Party,S24,Uttar Pradesh,63477,51415,2012,"12,062"
Manjhanpur,252,SC,42,SC,Shiv Mohan Chaudhary,Male,3,0.11%,Candidate Count,75831682,TRUE,Upto 100,86818,42%,0,41-45,2,Lost,2,1,208546,SP,State,Samajwadi Party,S24,Uttar Pradesh,86818,86818,2012,0
Haidergarh,272,SC,50,SC,Ram Magan,Male,3,0.08%,Candidate Count,75831682,TRUE,10001-20000,63321,34%,1,46-50,1,Won,1,1,188371,SP,State,Samajwadi Party,S24,Uttar Pradesh,63321,51792,2012,"11,529"
Balha,282,SC,53,SC,Shabbir Ahmad,Male,3,0.05%,Candidate Count,75831682,TRUE,Upto 100,35073,20%,0,51-60,3,Lost,3,1,177205,SP,State,Samajwadi Party,S24,Uttar Pradesh,35073,35073,2012,0
Lalganj,351,SC,41,SC,Bechai,Male,3,0.09%,Candidate Count,75831682,TRUE,10001-20000,64746,36%,1,41-45,1,Won,1,1,178495,SP,State,Samajwadi Party,S24,Uttar Pradesh,64746,53734,2012,"11,012"
Jakhanian,373,SC,53,SC,Subba Ram,Male,3,0.10%,Candidate Count,75831682,TRUE,10001-20000,72561,36%,1,51-60,1,Won,1,1,202518,SP,State,Samajwadi Party,S24,Uttar Pradesh,72561,57331,2012,"15,230"
Ajagara,385,SC,34,SC,Lalji,Male,3,0.08%,Candidate Count,75831682,TRUE,Upto 100,58156,31%,0,31-35,2,Lost,2,1,186214,SP,State,Samajwadi Party,S24,Uttar Pradesh,58156,58156,2012,0
Duddhi,403,SC,51,SC,Naresh Kumar,Male,3,0.05%,Candidate Count,75831682,TRUE,Upto 100,35989,23%,0,51-60,2,Lost,2,1,159208,SP,State,Samajwadi Party,S24,Uttar Pradesh,35989,35989,2012,0
Rampur Maniharan,6,SC,31,SC,Vishvadayal Chotan,Male,4,0.06%,Candidate Count,75831682,TRUE,Upto 100,47492,24%,0,31-35,3,Lost,3,1,195468,SP,State,Samajwadi Party,S24,Uttar Pradesh,47492,47492,2012,0
Milak,38,SC,55,SC,Vijay Singh,Male,4,0.07%,Candidate Count,75831682,TRUE,>20000,56798,32%,1,51-60,1,Won,1,1,180088,SP,State,Samajwadi Party,S24,Uttar Pradesh,56798,36635,2012,"20,163"
Hathras,78,SC,26,SC,Ram Narayarh,Male,4,0.04%,Candidate Count,75831682,TRUE,Upto 100,30186,15%,0,Upto 30,4,Lost,4,1,204829,SP,State,Samajwadi Party,S24,Uttar Pradesh,30186,30186,2012,0
Baldev,85,SC,59,SC,Pooran Prakash,Male,4,0.10%,Candidate Count,75831682,TRUE,>20000,79364,42%,1,51-60,1,Won,1,1,191087,RLD,State,Rashtriya Lok Dal,S24,Uttar Pradesh,79364,47270,2012,"32,094"
Faridpur,122,SC,69,SC,Dr. Siaram Sagar,Male,4,0.08%,Candidate Count,75831682,TRUE,10001-20000,60837,35%,1,61-70,1,Won,1,1,173351,SP,State,Samajwadi Party,S24,Uttar Pradesh,60837,44050,2012,"16,787"
Kasta,143,SC,49,SC,Sunil Kumar Lala,Male,4,0.12%,Candidate Count,75831682,TRUE,>20000,88548,45%,1,46-50,1,Won,1,1,195511,SP,State,Samajwadi Party,S24,Uttar Pradesh,88548,61677,2012,"26,871"
Misrikh,153,SC,53,SC,Ram Pal Rajwanshi,Male,4,0.08%,Candidate Count,75831682,TRUE,1001-2000,61346,33%,1,51-60,1,Won,1,1,187283,SP,State,Samajwadi Party,S24,Uttar Pradesh,61346,59824,2012,"1,522"
Safipur,163,SC,39,SC,Sudhir Kumar,Male,4,0.10%,Candidate Count,75831682,TRUE,5001-10000,72869,43%,1,36-40,1,Won,1,1,169862,SP,State,Samajwadi Party,S24,Uttar Pradesh,72869,63815,2012,"9,054"
Bachhrawan,177,SC,57,SC,Ram Lal Akela,Male,4,0.08%,Candidate Count,75831682,TRUE,>20000,59576,32%,1,51-60,1,Won,1,1,183729,SP,State,Samajwadi Party,S24,Uttar Pradesh,59576,31628,2012,"27,948"
Rasulabad,205,SC,62,SC,Shiv Kumar Beria,Male,4,0.09%,Candidate Count,75831682,TRUE,10001-20000,66940,39%,1,61-70,1,Won,1,1,169660,SP,State,Samajwadi Party,S24,Uttar Pradesh,66940,50105,2012,"16,835"
Mehroni,227,SC,46,SC,Munnalal Rajak,Male,4,0.09%,Candidate Count,75831682,TRUE,Upto 100,67230,25%,0,46-50,3,Lost,3,1,273239,SP,State,Samajwadi Party,S24,Uttar Pradesh,67230,67230,2012,0
Alapur,279,SC,49,SC,Bheem Prasad Sonkar,Male,4,0.11%,Candidate Count,75831682,TRUE,>20000,79846,48%,1,46-50,1,Won,1,1,165835,SP,State,Samajwadi Party,S24,Uttar Pradesh,79846,49823,2012,"30,023"
Kapilvastu,303,SC,36,SC,Vijay Kumar,Male,4,0.10%,Candidate Count,75831682,TRUE,>20000,78344,41%,1,36-40,1,Won,1,1,190196,SP,State,Samajwadi Party,S24,Uttar Pradesh,78344,41474,2012,"36,870"
Mahadewa,311,SC,68,SC,Ram Karan Arya,Male,4,0.11%,Candidate Count,75831682,TRUE,10001-20000,83202,46%,1,61-70,1,Won,1,1,181503,SP,State,Samajwadi Party,S24,Uttar Pradesh,83202,63943,2012,"19,259"
Saidpur,374,SC,50,SC,Subhash,Male,4,0.12%,Candidate Count,75831682,TRUE,>20000,90624,49%,1,46-50,1,Won,1,1,186488,SP,State,Samajwadi Party,S24,Uttar Pradesh,90624,48655,2012,"41,969"
Hastinapur,45,SC,65,SC,Girdhari Lal Mourya,Male,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,366,0%,0,61-70,11,Lost,11,1,184686,JD(U),State,Janata Dal  (United),S24,Uttar Pradesh,366,366,2012,0
Agra Cantt.,87,SC,43,SC,Jagdish Kumar Tenguria,Male,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,424,0%,0,41-45,12,Lost,12,1,208739,MUL,State,Muslim League Kerala State Committee,S24,Uttar Pradesh,424,424,2012,0
Jalesar,106,SC,37,SC,Ranjeet Suman,Male,5,0.07%,Candidate Count,75831682,TRUE,>20000,55391,37%,1,36-40,1,Won,1,1,149809,SP,State,Samajwadi Party,S24,Uttar Pradesh,55391,32822,2012,"22,569"
Bisauli,112,SC,42,SC,Anil Kumar,Male,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,570,0%,0,41-45,11,Lost,11,1,201813,JD(U),State,Janata Dal  (United),S24,Uttar Pradesh,570,570,2012,0
Powayan,134,SC,39,SC,Amit Kumar,Male,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,1164,1%,0,36-40,7,Lost,7,1,208060,LJP,State,Lok Jan Shakti Party,S24,Uttar Pradesh,1164,1164,2012,0
Bachhrawan,177,SC,39,SC,Awdhesh,Male,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,1658,1%,0,36-40,9,Lost,9,1,183729,AITC,State,All India Trinamool Congress,S24,Uttar Pradesh,1658,1658,2012,0
Salon,181,SC,57,SC,Kamleshwar Nath Alias Kaleshwar Nath,Male,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,2280,1%,0,51-60,7,Lost,7,1,171350,LJP,State,Lok Jan Shakti Party,S24,Uttar Pradesh,2280,2280,2012,0
Kaimganj,192,SC,55,SC,Amar Singh,Male,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,589,0%,0,51-60,14,Lost,14,1,195490,JD(U),State,Janata Dal  (United),S24,Uttar Pradesh,589,589,2012,0
Bilhaur,209,SC,50,SC,Munnalal Diwakar,Male,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,525,0%,0,46-50,8,Lost,8,1,215082,LJP,State,Lok Jan Shakti Party,S24,Uttar Pradesh,525,525,2012,0
Khaga,243,SC,51,SC,Ram Sajiwan Nirmal,Male,5,0.03%,Candidate Count,75831682,TRUE,Upto 100,20875,12%,0,51-60,4,Lost,4,1,175893,SP,State,Samajwadi Party,S24,Uttar Pradesh,20875,20875,2012,0
Manjhanpur,252,SC,38,SC,Amar Nath,Male,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,684,0%,0,36-40,9,Lost,9,1,208546,LJP,State,Lok Jan Shakti Party,S24,Uttar Pradesh,684,684,2012,0
Soraon,255,SC,39,SC,Satyaveer Munna,Male,5,0.08%,Candidate Count,75831682,TRUE,10001-20000,61153,33%,1,36-40,1,Won,1,1,185969,SP,State,Samajwadi Party,S24,Uttar Pradesh,61153,47852,2012,"13,301"
Zaidpur,269,SC,37,SC,Umesh Kumar Rawat,Male,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,1452,1%,0,36-40,8,Lost,8,1,227460,AITC,State,All India Trinamool Congress,S24,Uttar Pradesh,1452,1452,2012,0
Maharajganj,318,SC,51,SC,Sudama,Male,5,0.11%,Candidate Count,75831682,TRUE,>20000,84581,39%,1,51-60,1,Won,1,1,216281,SP,State,Samajwadi Party,S24,Uttar Pradesh,84581,48426,2012,"36,155"
